04/04 09:22:00 FINE sim.Admin|Log for simulation 2 started
04/04 09:28:40 INFO sim.Simulation|***** START OF TIME 40 COMPLETE *****
04/04 09:28:40 FINE agents.DemandAgent|Day 40 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.2 Cmp ID: 812781128 Cmp Bid: 1
04/04 09:28:40 FINE agents.DemandAgent|Day 40 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.0 Cmp ID: 812781128 Cmp Bid: 2104
04/04 09:28:40 FINE agents.DemandAgent|Day 40 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 812781128 Cmp Bid: 2217
04/04 09:28:40 FINE agents.DemandAgent|Day 40 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 812781128 Cmp Bid: 1
04/04 09:28:40 FINE agents.DemandAgent|Day 40 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 812781128 Cmp Bid: 1
04/04 09:28:40 FINE agents.DemandAgent|Day 40 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.0 Cmp ID: 812781128 Cmp Bid: 2619
04/04 09:28:40 FINE agents.DemandAgent|Day 40 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.2 Cmp ID: 812781128 Cmp Bid: 1
04/04 09:28:40 FINE agents.DemandAgent|Day 40 :Got AdNetBidMessage from adv1 : UCS Bid: 0.1435048342111574 Cmp ID: 812781128 Cmp Bid: 609305
04/04 09:28:50 INFO sim.Simulation|***** START OF TIME 41 *****
04/04 09:28:50 INFO agents.DemandAgent|Day 41 : Auction pending campaign: CampaignImpl [id=812781128, reachImps=3750, dayStart=42, dayEnd=46, targetSegment=[YOUNG, HIGH_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
04/04 09:28:50 INFO demand.CampaignImpl|Campaign 2129337845 ended for advertiser DummyAdnetwork-6. Stats CampaignStats [tartgetedImps=3758.0, otherImps=0.0, cost=6.385331544062857E-4] Reach 3750 ERR 1.0020851877180321 Budget 2.58461675513188 Revenue 2.590006166245501
04/04 09:28:50 INFO demand.CampaignImpl|Campaign 356825009 ended for advertiser DummyAdnetwork-2. Stats CampaignStats [tartgetedImps=3752.0, otherImps=0.0, cost=5160.000472518891] Reach 3750 ERR 1.000493877437059 Budget 2427.0 Revenue 2428.1986405397424
04/04 09:28:50 INFO demand.CampaignImpl|Campaign 1359505708 ended for advertiser DummyAdnetwork-2. Stats CampaignStats [tartgetedImps=432.0, otherImps=0.0, cost=2660.0] Reach 12500 ERR 0.0068524442577142545 Budget 2.64689018944711 Revenue 0.018137667479477045
04/04 09:28:50 FINE agents.DemandAgent|Day 41 :Reporting auction results...CampaignImpl [id=812781128, reachImps=3750, dayStart=42, dayEnd=46, targetSegment=[YOUNG, HIGH_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=3.4353426422481936, advertiser=DummyAdnetwork-2]
04/04 09:28:50 INFO agents.DemandAgent|Day 41 :Notifying new campaign opportunity: CampaignImpl [id=950955105, reachImps=6250, dayStart=43, dayEnd=52, targetSegment=[OLD, MALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
04/04 09:28:50 INFO sim.Simulation|***** START OF TIME 41 COMPLETE *****
04/04 09:28:51 FINE agents.DemandAgent|Day 41 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.2 Cmp ID: 950955105 Cmp Bid: 1
04/04 09:28:51 FINE agents.DemandAgent|Day 41 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.0 Cmp ID: 950955105 Cmp Bid: 2475
04/04 09:28:51 FINE agents.DemandAgent|Day 41 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 950955105 Cmp Bid: 2552
04/04 09:28:51 FINE agents.DemandAgent|Day 41 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 950955105 Cmp Bid: 1
04/04 09:28:51 FINE agents.DemandAgent|Day 41 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 950955105 Cmp Bid: 1
04/04 09:28:51 FINE agents.DemandAgent|Day 41 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.0 Cmp ID: 950955105 Cmp Bid: 2105
04/04 09:28:51 FINE agents.DemandAgent|Day 41 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.2 Cmp ID: 950955105 Cmp Bid: 1
04/04 09:28:51 FINE agents.DemandAgent|Day 41 :Got AdNetBidMessage from adv1 : UCS Bid: 0.1452635475943564 Cmp ID: 950955105 Cmp Bid: 505143
04/04 09:29:00 INFO sim.Simulation|***** START OF TIME 42 *****
04/04 09:29:00 INFO agents.DemandAgent|Day 42 : Auction pending campaign: CampaignImpl [id=950955105, reachImps=6250, dayStart=43, dayEnd=52, targetSegment=[OLD, MALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
04/04 09:29:00 FINE agents.DemandAgent|Day 42 :Reporting auction results...CampaignImpl [id=950955105, reachImps=6250, dayStart=43, dayEnd=52, targetSegment=[OLD, MALE], videoCoef=2.0, mobileCoef=1.5, budget=2105.0, advertiser=DummyAdnetwork-6]
04/04 09:29:00 INFO agents.DemandAgent|Day 42 :Notifying new campaign opportunity: CampaignImpl [id=2051848425, reachImps=3750, dayStart=44, dayEnd=46, targetSegment=[OLD, FEMALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
04/04 09:29:00 INFO sim.Simulation|***** START OF TIME 42 COMPLETE *****
04/04 09:29:00 FINE agents.DemandAgent|Day 42 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.2 Cmp ID: 2051848425 Cmp Bid: 1
04/04 09:29:00 FINE agents.DemandAgent|Day 42 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.0 Cmp ID: 2051848425 Cmp Bid: 2933
04/04 09:29:00 FINE agents.DemandAgent|Day 42 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 2051848425 Cmp Bid: 2489
04/04 09:29:00 FINE agents.DemandAgent|Day 42 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 2051848425 Cmp Bid: 1
04/04 09:29:00 FINE agents.DemandAgent|Day 42 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 2051848425 Cmp Bid: 1
04/04 09:29:00 FINE agents.DemandAgent|Day 42 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.0 Cmp ID: 2051848425 Cmp Bid: 2349
04/04 09:29:00 FINE agents.DemandAgent|Day 42 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.2 Cmp ID: 2051848425 Cmp Bid: 1
04/04 09:29:00 FINE agents.DemandAgent|Day 42 :Got AdNetBidMessage from adv1 : UCS Bid: 0.12346620302085869 Cmp ID: 2051848425 Cmp Bid: 980508
04/04 09:29:10 INFO sim.Simulation|***** START OF TIME 43 *****
04/04 09:29:10 INFO agents.DemandAgent|Day 43 : Auction pending campaign: CampaignImpl [id=2051848425, reachImps=3750, dayStart=44, dayEnd=46, targetSegment=[OLD, FEMALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
04/04 09:29:10 FINE agents.DemandAgent|Day 43 :Reporting auction results...CampaignImpl [id=2051848425, reachImps=3750, dayStart=44, dayEnd=46, targetSegment=[OLD, FEMALE], videoCoef=2.0, mobileCoef=1.5, budget=3.337589269072808, advertiser=DummyAdnetwork-6]
04/04 09:29:10 INFO agents.DemandAgent|Day 43 :Notifying new campaign opportunity: CampaignImpl [id=1066553059, reachImps=6250, dayStart=45, dayEnd=47, targetSegment=[HIGH_INCOME, MALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
04/04 09:29:10 INFO sim.Simulation|***** START OF TIME 43 COMPLETE *****
04/04 09:29:11 FINE agents.DemandAgent|Day 43 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.2 Cmp ID: 1066553059 Cmp Bid: 1
04/04 09:29:11 FINE agents.DemandAgent|Day 43 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.0 Cmp ID: 1066553059 Cmp Bid: 3192
04/04 09:29:11 FINE agents.DemandAgent|Day 43 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 1066553059 Cmp Bid: 2416
04/04 09:29:11 FINE agents.DemandAgent|Day 43 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 1066553059 Cmp Bid: 1
04/04 09:29:11 FINE agents.DemandAgent|Day 43 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 1066553059 Cmp Bid: 1
04/04 09:29:11 FINE agents.DemandAgent|Day 43 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.0 Cmp ID: 1066553059 Cmp Bid: 3211
04/04 09:29:11 FINE agents.DemandAgent|Day 43 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.2 Cmp ID: 1066553059 Cmp Bid: 1
04/04 09:29:11 FINE agents.DemandAgent|Day 43 :Got AdNetBidMessage from adv1 : UCS Bid: 0.16318566327789827 Cmp ID: 1066553059 Cmp Bid: 1689050
04/04 09:29:20 INFO sim.Simulation|***** START OF TIME 44 *****
04/04 09:29:20 INFO agents.DemandAgent|Day 44 : Auction pending campaign: CampaignImpl [id=1066553059, reachImps=6250, dayStart=45, dayEnd=47, targetSegment=[HIGH_INCOME, MALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
04/04 09:29:20 INFO demand.CampaignImpl|Campaign 1155434478 ended for advertiser DummyAdnetwork-2. Stats CampaignStats [tartgetedImps=3753.0, otherImps=0.0, cost=5.924024962655503E-4] Reach 3750 ERR 1.0007598187470461 Budget 2251.0 Revenue 2252.710351999601
04/04 09:29:20 FINE agents.DemandAgent|Day 44 :Reporting auction results...CampaignImpl [id=1066553059, reachImps=6250, dayStart=45, dayEnd=47, targetSegment=[HIGH_INCOME, MALE], videoCoef=2.0, mobileCoef=1.5, budget=5.562648781788013, advertiser=DummyAdnetwork-6]
04/04 09:29:20 INFO agents.DemandAgent|Day 44 :Notifying new campaign opportunity: CampaignImpl [id=540559885, reachImps=3750, dayStart=46, dayEnd=48, targetSegment=[YOUNG, LOW_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
04/04 09:29:20 INFO sim.Simulation|***** START OF TIME 44 COMPLETE *****
04/04 09:29:20 FINE agents.DemandAgent|Day 44 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.2 Cmp ID: 540559885 Cmp Bid: 1
04/04 09:29:20 FINE agents.DemandAgent|Day 44 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.0 Cmp ID: 540559885 Cmp Bid: 2563
04/04 09:29:20 FINE agents.DemandAgent|Day 44 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 540559885 Cmp Bid: 2798
04/04 09:29:20 FINE agents.DemandAgent|Day 44 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 540559885 Cmp Bid: 1
04/04 09:29:20 FINE agents.DemandAgent|Day 44 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 540559885 Cmp Bid: 1
04/04 09:29:20 FINE agents.DemandAgent|Day 44 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.0 Cmp ID: 540559885 Cmp Bid: 2744
04/04 09:29:20 FINE agents.DemandAgent|Day 44 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.2 Cmp ID: 540559885 Cmp Bid: 1
04/04 09:29:20 FINE agents.DemandAgent|Day 44 :Got AdNetBidMessage from adv1 : UCS Bid: 0.13205310598366019 Cmp ID: 540559885 Cmp Bid: 994455
04/04 09:29:30 INFO sim.Simulation|***** START OF TIME 45 *****
04/04 09:29:30 INFO agents.DemandAgent|Day 45 : Auction pending campaign: CampaignImpl [id=540559885, reachImps=3750, dayStart=46, dayEnd=48, targetSegment=[YOUNG, LOW_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
04/04 09:29:30 FINE agents.DemandAgent|Day 45 :Reporting auction results...CampaignImpl [id=540559885, reachImps=3750, dayStart=46, dayEnd=48, targetSegment=[YOUNG, LOW_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=3.006420291190505, advertiser=DummyAdnetwork-6]
04/04 09:29:30 INFO agents.DemandAgent|Day 45 :Notifying new campaign opportunity: CampaignImpl [id=511596594, reachImps=6250, dayStart=47, dayEnd=51, targetSegment=[OLD, MALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
04/04 09:29:30 INFO sim.Simulation|***** START OF TIME 45 COMPLETE *****
04/04 09:29:30 FINE agents.DemandAgent|Day 45 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.2 Cmp ID: 511596594 Cmp Bid: 1
04/04 09:29:30 FINE agents.DemandAgent|Day 45 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.0 Cmp ID: 511596594 Cmp Bid: 2698
04/04 09:29:30 FINE agents.DemandAgent|Day 45 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 511596594 Cmp Bid: 2716
04/04 09:29:30 FINE agents.DemandAgent|Day 45 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 511596594 Cmp Bid: 1
04/04 09:29:30 FINE agents.DemandAgent|Day 45 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 511596594 Cmp Bid: 1
04/04 09:29:30 FINE agents.DemandAgent|Day 45 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.0 Cmp ID: 511596594 Cmp Bid: 2663
04/04 09:29:30 FINE agents.DemandAgent|Day 45 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.2 Cmp ID: 511596594 Cmp Bid: 1
04/04 09:29:30 FINE agents.DemandAgent|Day 45 :Got AdNetBidMessage from adv1 : UCS Bid: 0.17353931801640377 Cmp ID: 511596594 Cmp Bid: 1010286
04/04 09:29:40 INFO sim.Simulation|***** START OF TIME 46 *****
04/04 09:29:40 INFO agents.DemandAgent|Day 46 : Auction pending campaign: CampaignImpl [id=511596594, reachImps=6250, dayStart=47, dayEnd=51, targetSegment=[OLD, MALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
04/04 09:29:40 FINE agents.DemandAgent|Day 46 :Reporting auction results...CampaignImpl [id=511596594, reachImps=6250, dayStart=47, dayEnd=51, targetSegment=[OLD, MALE], videoCoef=2.0, mobileCoef=1.5, budget=3.164776412653915, advertiser=DummyAdnetwork-6]
04/04 09:29:40 INFO agents.DemandAgent|Day 46 :Notifying new campaign opportunity: CampaignImpl [id=850000347, reachImps=3750, dayStart=48, dayEnd=50, targetSegment=[LOW_INCOME, MALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
04/04 09:29:40 INFO sim.Simulation|***** START OF TIME 46 COMPLETE *****
04/04 09:29:40 FINE agents.DemandAgent|Day 46 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.2 Cmp ID: 850000347 Cmp Bid: 1
04/04 09:29:40 FINE agents.DemandAgent|Day 46 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.0 Cmp ID: 850000347 Cmp Bid: 2132
04/04 09:29:40 FINE agents.DemandAgent|Day 46 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 850000347 Cmp Bid: 2937
04/04 09:29:40 FINE agents.DemandAgent|Day 46 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 850000347 Cmp Bid: 1
04/04 09:29:40 FINE agents.DemandAgent|Day 46 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 850000347 Cmp Bid: 1
04/04 09:29:40 FINE agents.DemandAgent|Day 46 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.0 Cmp ID: 850000347 Cmp Bid: 3080
04/04 09:29:40 FINE agents.DemandAgent|Day 46 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.2 Cmp ID: 850000347 Cmp Bid: 1
04/04 09:29:40 FINE agents.DemandAgent|Day 46 :Got AdNetBidMessage from adv1 : UCS Bid: 0.15557484154647727 Cmp ID: 850000347 Cmp Bid: 998305
04/04 09:29:50 INFO sim.Simulation|***** START OF TIME 47 *****
04/04 09:29:50 INFO agents.DemandAgent|Day 47 : Auction pending campaign: CampaignImpl [id=850000347, reachImps=3750, dayStart=48, dayEnd=50, targetSegment=[LOW_INCOME, MALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
04/04 09:29:50 INFO demand.CampaignImpl|Campaign 2051848425 ended for advertiser DummyAdnetwork-6. Stats CampaignStats [tartgetedImps=0.0, otherImps=0.0, cost=0.0] Reach 3750 ERR 0.0 Budget 3.337589269072808 Revenue 0.0
04/04 09:29:50 INFO demand.CampaignImpl|Campaign 812781128 ended for advertiser DummyAdnetwork-2. Stats CampaignStats [tartgetedImps=3755.0, otherImps=0.0, cost=5.010975731986816E-4] Reach 3750 ERR 1.0012908329016263 Budget 3.4353426422481936 Revenue 3.4397770955591676
04/04 09:29:50 FINE agents.DemandAgent|Day 47 :Reporting auction results...CampaignImpl [id=850000347, reachImps=3750, dayStart=48, dayEnd=50, targetSegment=[LOW_INCOME, MALE], videoCoef=2.0, mobileCoef=1.5, budget=3080.0, advertiser=DummyAdnetwork-6]
04/04 09:29:50 INFO agents.DemandAgent|Day 47 :Notifying new campaign opportunity: CampaignImpl [id=456176922, reachImps=6250, dayStart=49, dayEnd=58, targetSegment=[HIGH_INCOME, OLD], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
04/04 09:29:50 INFO sim.Simulation|***** START OF TIME 47 COMPLETE *****
04/04 09:29:50 FINE agents.DemandAgent|Day 47 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.2 Cmp ID: 456176922 Cmp Bid: 1
04/04 09:29:50 FINE agents.DemandAgent|Day 47 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.0 Cmp ID: 456176922 Cmp Bid: 2884
04/04 09:29:50 FINE agents.DemandAgent|Day 47 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 456176922 Cmp Bid: 2117
04/04 09:29:50 FINE agents.DemandAgent|Day 47 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 456176922 Cmp Bid: 1
04/04 09:29:50 FINE agents.DemandAgent|Day 47 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 456176922 Cmp Bid: 1
04/04 09:29:50 FINE agents.DemandAgent|Day 47 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.0 Cmp ID: 456176922 Cmp Bid: 2576
04/04 09:29:50 FINE agents.DemandAgent|Day 47 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.2 Cmp ID: 456176922 Cmp Bid: 1
04/04 09:29:50 FINE agents.DemandAgent|Day 47 :Got AdNetBidMessage from adv1 : UCS Bid: 0.10275699336471412 Cmp ID: 456176922 Cmp Bid: 496589
04/04 09:30:00 INFO sim.Simulation|***** START OF TIME 48 *****
04/04 09:30:00 INFO agents.DemandAgent|Day 48 : Auction pending campaign: CampaignImpl [id=456176922, reachImps=6250, dayStart=49, dayEnd=58, targetSegment=[HIGH_INCOME, OLD], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
04/04 09:30:00 INFO demand.CampaignImpl|Campaign 1066553059 ended for advertiser DummyAdnetwork-6. Stats CampaignStats [tartgetedImps=6252.0, otherImps=0.0, cost=0.0015189862020179188] Reach 6250 ERR 1.000280915668682 Budget 5.562648781788013 Revenue 5.564211416990193
04/04 09:30:00 FINE agents.DemandAgent|Day 48 :Reporting auction results...CampaignImpl [id=456176922, reachImps=6250, dayStart=49, dayEnd=58, targetSegment=[HIGH_INCOME, OLD], videoCoef=2.0, mobileCoef=1.5, budget=5.6517236200132235, advertiser=DummyAdnetwork-2]
04/04 09:30:00 INFO agents.DemandAgent|Day 48 :Notifying new campaign opportunity: CampaignImpl [id=1840672692, reachImps=3750, dayStart=50, dayEnd=52, targetSegment=[LOW_INCOME, FEMALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
04/04 09:30:00 INFO sim.Simulation|***** START OF TIME 48 COMPLETE *****
04/04 09:30:00 FINE agents.DemandAgent|Day 48 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.2 Cmp ID: 1840672692 Cmp Bid: 1
04/04 09:30:00 FINE agents.DemandAgent|Day 48 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.0 Cmp ID: 1840672692 Cmp Bid: 2642
04/04 09:30:00 FINE agents.DemandAgent|Day 48 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 1840672692 Cmp Bid: 2366
04/04 09:30:00 FINE agents.DemandAgent|Day 48 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 1840672692 Cmp Bid: 1
04/04 09:30:00 FINE agents.DemandAgent|Day 48 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 1840672692 Cmp Bid: 1
04/04 09:30:00 FINE agents.DemandAgent|Day 48 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.0 Cmp ID: 1840672692 Cmp Bid: 2816
04/04 09:30:00 FINE agents.DemandAgent|Day 48 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.2 Cmp ID: 1840672692 Cmp Bid: 1
04/04 09:30:00 FINE agents.DemandAgent|Day 48 :Got AdNetBidMessage from adv1 : UCS Bid: 0.13581423667682208 Cmp ID: 1840672692 Cmp Bid: 993337
04/04 09:30:10 INFO sim.Simulation|***** START OF TIME 49 *****
04/04 09:30:10 INFO agents.DemandAgent|Day 49 : Auction pending campaign: CampaignImpl [id=1840672692, reachImps=3750, dayStart=50, dayEnd=52, targetSegment=[LOW_INCOME, FEMALE], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
04/04 09:30:10 INFO demand.CampaignImpl|Campaign 540559885 ended for advertiser DummyAdnetwork-6. Stats CampaignStats [tartgetedImps=0.0, otherImps=0.0, cost=0.0] Reach 3750 ERR 0.0 Budget 3.006420291190505 Revenue 0.0
04/04 09:30:10 FINE agents.DemandAgent|Day 49 :Reporting auction results...CampaignImpl [id=1840672692, reachImps=3750, dayStart=50, dayEnd=52, targetSegment=[LOW_INCOME, FEMALE], videoCoef=2.0, mobileCoef=1.5, budget=2642.0, advertiser=DummyAdnetwork-2]
04/04 09:30:10 INFO agents.DemandAgent|Day 49 :Notifying new campaign opportunity: CampaignImpl [id=1306883314, reachImps=3750, dayStart=51, dayEnd=53, targetSegment=[YOUNG, HIGH_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
04/04 09:30:10 INFO sim.Simulation|***** START OF TIME 49 COMPLETE *****
04/04 09:30:11 FINE agents.DemandAgent|Day 49 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.2 Cmp ID: 1306883314 Cmp Bid: 1
04/04 09:30:11 FINE agents.DemandAgent|Day 49 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.0 Cmp ID: 1306883314 Cmp Bid: 2494
04/04 09:30:11 FINE agents.DemandAgent|Day 49 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 1306883314 Cmp Bid: 2637
04/04 09:30:11 FINE agents.DemandAgent|Day 49 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 1306883314 Cmp Bid: 1
04/04 09:30:11 FINE agents.DemandAgent|Day 49 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 1306883314 Cmp Bid: 1
04/04 09:30:11 FINE agents.DemandAgent|Day 49 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.0 Cmp ID: 1306883314 Cmp Bid: 2216
04/04 09:30:11 FINE agents.DemandAgent|Day 49 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.2 Cmp ID: 1306883314 Cmp Bid: 1
04/04 09:30:11 FINE agents.DemandAgent|Day 49 :Got AdNetBidMessage from adv1 : UCS Bid: 0.167584326599825 Cmp ID: 1306883314 Cmp Bid: 1015509
04/04 09:30:20 INFO sim.Simulation|***** START OF TIME 50 *****
04/04 09:30:20 INFO agents.DemandAgent|Day 50 : Auction pending campaign: CampaignImpl [id=1306883314, reachImps=3750, dayStart=51, dayEnd=53, targetSegment=[YOUNG, HIGH_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
04/04 09:30:20 INFO demand.CampaignImpl|Campaign 512531146 ended for advertiser DummyAdnetwork-2. Stats CampaignStats [tartgetedImps=0.0, otherImps=0.0, cost=0.0] Reach 3750 ERR 0.0 Budget 3.367060142761807 Revenue 0.0
04/04 09:30:20 FINE agents.DemandAgent|Day 50 :Reporting auction results...CampaignImpl [id=1306883314, reachImps=3750, dayStart=51, dayEnd=53, targetSegment=[YOUNG, HIGH_INCOME], videoCoef=2.0, mobileCoef=1.5, budget=3.391034172007934, advertiser=DummyAdnetwork-2]
04/04 09:30:20 INFO agents.DemandAgent|Day 50 :Notifying new campaign opportunity: CampaignImpl [id=1231692355, reachImps=3750, dayStart=52, dayEnd=54, targetSegment=[HIGH_INCOME, OLD], videoCoef=2.0, mobileCoef=1.5, budget=null, advertiser=null]
04/04 09:30:20 INFO sim.Simulation|***** START OF TIME 50 COMPLETE *****
04/04 09:30:20 FINE agents.DemandAgent|Day 50 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.2 Cmp ID: 1231692355 Cmp Bid: 1
04/04 09:30:20 FINE agents.DemandAgent|Day 50 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.0 Cmp ID: 1231692355 Cmp Bid: 2054
04/04 09:30:20 FINE agents.DemandAgent|Day 50 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.2 Cmp ID: 1231692355 Cmp Bid: 3051
04/04 09:30:20 FINE agents.DemandAgent|Day 50 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.2 Cmp ID: 1231692355 Cmp Bid: 1
04/04 09:30:20 FINE agents.DemandAgent|Day 50 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.2 Cmp ID: 1231692355 Cmp Bid: 1
04/04 09:30:20 FINE agents.DemandAgent|Day 50 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.0 Cmp ID: 1231692355 Cmp Bid: 2836
04/04 09:30:20 FINE agents.DemandAgent|Day 50 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.2 Cmp ID: 1231692355 Cmp Bid: 1
04/04 09:30:20 FINE agents.DemandAgent|Day 50 :Got AdNetBidMessage from adv1 : UCS Bid: 0.17883175541648144 Cmp ID: 1231692355 Cmp Bid: 993178
